season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,total_runs,total_wickets,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2008,10,8,125,20.83,158.22,10,7,0,0,39,0,15,16.6,6.91,14.4,3/34,39,0,3,34,381,0,156,23,0.3434826362883875,3.7208711862797186,2.2210000845966995,1.9543245925463162,Poor,17,12,156,23,0,0,0,2
2010,7,4,31,10.33,134.78,2,2,0,0,28,0,8,25.75,8.58,18.0,3/34,28,0,3,34,381,0,156,23,0.0359858356445228,1.0303030321230655,2.2210000845966995,1.0241554269719435,Poor,17,12,156,23,0,0,0,2
2008,16,14,414,41.4,133.54,38,15,2,0,65,0,0,0.0,0.0,0.0,,65,0,0,0,382,0,5439,0,1.908341867203066,0.0,8.91908898338271,3.577087072871575,Average,278,242,5439,0,24,0,32,18
2009,14,13,332,41.5,127.2,22,9,2,0,58*,0,0,0.0,0.0,0.0,,58,1,0,0,382,0,5439,0,1.4612260836785398,0.0,8.91908898338271,3.3982407596406112,Average,278,242,5439,0,24,0,32,18
2010,13,11,287,31.88,136.66,26,8,2,0,66*,0,0,0.0,0.0,0.0,,66,1,0,0,382,0,5439,0,1.0425232521764405,0.0,8.91908898338271,3.2307596272072523,Average,278,242,5439,0,24,0,32,18
2011,16,13,392,43.55,158.7,25,23,2,0,70*,0,0,0.0,0.0,0.0,,70,1,0,0,382,0,5439,0,2.2588910119462584,0.0,8.91908898338271,3.7173067306286325,Average,278,242,5439,0,24,0,32,18
2012,19,17,358,29.83,128.77,26,9,1,0,51*,0,0,0.0,0.0,0.0,,51,1,0,0,382,0,5439,0,1.1465555476312788,0.0,8.91908898338271,3.272372545347575,Average,278,242,5439,0,24,0,32,18
2013,18,16,461,41.9,162.89,32,25,4,0,67*,0,0,0.0,0.0,0.0,,67,1,0,0,382,0,5439,0,2.6233334437413203,0.0,8.91908898338271,3.8630837032008802,Average,278,242,5439,0,24,0,32,18
2014,16,15,371,74.2,148.4,22,20,1,0,57*,0,0,0.0,0.0,0.0,,57,1,0,0,382,0,5439,0,3.406087810314535,0.0,8.91908898338271,4.176185449517065,Good,278,242,5439,0,24,0,32,18
2015,17,17,372,31.0,121.96,27,17,1,0,53,0,0,0.0,0.0,0.0,,53,0,0,0,382,0,5439,0,1.1726439674541609,0.0,8.91908898338271,3.2828079132662924,Average,278,242,5439,0,24,0,32,18
2016,14,12,284,40.57,135.23,18,14,1,0,64*,0,0,0.0,0.0,0.0,,64,1,0,0,382,0,5439,0,1.2990938298522083,0.0,8.91908898338271,3.333387858174931,Average,278,242,5439,0,24,0,32,18
2017,16,15,290,26.36,116.0,15,16,1,0,61*,0,0,0.0,0.0,0.0,,61,1,0,0,382,0,5439,0,0.739342237321185,0.0,8.91908898338271,3.1094872213864226,Average,278,242,5439,0,24,0,32,18
2018,16,15,455,75.83,150.66,24,30,3,0,79*,0,0,0.0,0.0,0.0,,79,1,0,0,382,0,5439,0,4.334056214076036,0.0,8.91908898338271,4.547372810650478,Good,278,242,5439,0,24,0,32,18
2019,15,12,416,83.2,134.62,22,23,3,0,84*,0,0,0.0,0.0,0.0,,84,1,0,0,382,0,5439,0,3.884815227197376,0.0,8.91908898338271,4.36767641607871,Good,278,242,5439,0,24,0,32,18
2020,14,12,200,25.0,116.27,16,7,0,0,47*,0,0,0.0,0.0,0.0,,47,1,0,0,382,0,5439,0,0.4847098007309889,0.0,8.91908898338271,3.0076342468521973,Average,278,242,5439,0,24,0,32,18
2021,16,11,114,16.28,106.54,12,3,0,0,18*,0,0,0.0,0.0,0.0,,18,1,0,0,382,0,5439,0,0.1648602935471314,0.0,8.91908898338271,2.879694444106594,Average,278,242,5439,0,24,0,32,18
2022,14,13,232,33.14,123.4,21,10,1,0,50*,9,0,0.0,0.0,0.0,,50,1,0,0,382,0,5439,0,0.7910424193100994,0.0,8.91908898338271,3.1301672941613083,Average,278,242,5439,0,24,0,32,18
2023,16,12,104,26.0,182.45,3,10,0,0,32*,7,0,0.0,0.0,0.0,,32,1,0,0,382,0,5439,0,0.4113340667404613,0.0,8.91908898338271,2.9782839532853367,Average,278,242,5439,0,24,0,32,18
2024,14,11,161,53.67,220.54,14,13,0,0,37*,10,0,0.0,0.0,0.0,,37,1,0,0,382,0,5439,0,1.5888721978576328,0.0,8.91908898338271,3.4492992052611897,Average,278,242,5439,0,24,0,32,18
2025,14,13,196,24.5,135.17,12,12,0,0,30*,6,0,0.0,0.0,0.0,,30,1,0,0,382,0,5439,0,0.5411860506024129,0.0,8.91908898338271,3.030224746778176,Average,278,242,5439,0,24,0,32,18
2025,1,1,3,3.0,75.0,0,0,0,0,3,1,0,0.0,0.0,0.0,,3,0,0,0,383,0,21,4,0.0005627919799481,0.0,1.955879508323319,0.6172563647015982,Poor,4,2,21,4,0,0,2,2
2026,3,1,18,0.0,225.0,2,1,0,0,18*,1,4,21.75,8.7,15.0,27/2,18,1,27,2,383,0,21,4,3.3767518587531247e-11,0.6014797216912378,1.955879508323319,0.7974751642502784,Poor,4,2,21,4,0,0,2,2
2022,9,2,7,7.0,100.0,0,1,0,0,7*,0,12,21.75,7.45,17.5,33/4,7,1,33,4,384,0,17,23,0.0040854528757757,2.1071974103287725,3.03389822382428,1.5909126939964557,Poor,20,6,17,23,0,0,0,2
2025,11,4,10,5.0,37.03,0,0,0,0,5,0,11,37.27,9.76,22.9,26/2,5,0,26,2,384,0,17,23,0.0015437175514011,0.8604447456087873,3.03389822382428,1.215870200825753,Poor,20,6,17,23,0,0,0,2
2008,13,12,179,25.57,136.64,15,7,0,0,45*,0,0,0.0,0.0,0.0,,45,1,0,0,385,0,1802,0,0.5214416732146023,0.0,4.405262201224337,1.598327122427884,Poor,80,78,1802,0,10,1,0,6
2009,10,10,219,36.5,132.72,17,7,1,0,52*,0,0,0.0,0.0,0.0,,52,1,0,0,385,0,1802,0,0.8845399991411733,0.0,4.405262201224337,1.743566452653273,Poor,80,78,1802,0,10,1,0,6
2010,13,13,439,43.9,147.31,55,11,1,1,110*,0,0,0.0,0.0,0.0,,110,1,0,0,385,0,1802,0,2.3670388948679584,0.0,4.405262201224337,2.3365660103509875,Average,80,78,1802,0,10,1,0,6
2011,13,13,299,23.0,116.34,35,5,3,0,76,0,0,0.0,0.0,0.0,,76,0,0,0,385,0,1802,0,0.6670712264997936,0.0,4.405262201224337,1.6565789436837086,Poor,80,78,1802,0,10,1,0,6
2012,16,15,335,27.91,112.41,39,3,3,0,56*,0,0,0.0,0.0,0.0,,56,1,0,0,385,0,1802,0,0.8763018239997973,0.0,4.405262201224337,1.740271182600018,Poor,80,78,1802,0,10,1,0,6
2013,15,15,331,22.06,105.75,39,6,2,0,66,0,0,0.0,0.0,0.0,,66,0,0,0,385,0,1802,0,0.6438104213112726,0.0,4.405262201224337,1.6472746216176046,Poor,80,78,1802,0,10,1,0,6
2008,11,7,34,8.5,87.17,3,1,0,0,23*,0,0,0.0,0.0,0.0,,23,1,0,0,386,0,55,0,0.021004338737597,0.0,2.4903997758473913,0.7940608085257588,Poor,18,12,55,0,0,0,0,3
2009,5,3,16,0.0,84.21,1,0,0,0,8*,0,0,0.0,0.0,0.0,,8,1,0,0,386,0,55,0,1.1233828111268228e-11,0.0,2.4903997758473913,0.7856590730436153,Poor,18,12,55,0,0,0,0,3
2013,2,2,5,5.0,45.45,0,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,386,0,55,0,0.0009473664971352,0.0,2.4903997758473913,0.7860380196375969,Poor,18,12,55,0,0,0,0,3
2018,2,2,20,20.0,95.23,1,0,0,0,11,0,0,0.0,0.0,0.0,,11,0,0,0,387,0,527,1,0.0317598103379214,0.0,3.7163131606441513,1.1851081225292395,Poor,40,35,527,1,1,0,9,7
2019,2,1,8,8.0,266.66,2,0,0,0,8,0,0,0.0,0.0,0.0,,8,0,0,0,387,0,527,1,0.0142292488280449,0.0,3.7163131606441513,1.178095897932301,Poor,40,35,527,1,1,0,9,7
2020,3,3,59,19.66,109.25,2,3,0,0,47,0,0,0.0,0.0,0.0,,47,0,0,0,387,0,527,1,0.1056576860552973,0.0,3.7163131606441513,1.2146672727866306,Poor,40,35,527,1,1,0,9,7
2021,4,4,94,31.33,128.76,3,6,0,0,43,0,1,47.0,6.71,42.0,1/22,43,0,1,22,387,0,527,1,0.3161646721909417,0.0902233893362967,3.7163131606441513,1.3259370839305076,Poor,40,35,527,1,1,0,9,7
2022,7,5,86,17.2,150.87,7,4,0,0,42,2,0,0.0,0.0,0.0,,42,0,0,0,387,0,527,1,0.1860689525969714,0.0,3.7163131606441513,1.2468317793711359,Poor,40,35,527,1,1,0,9,7
2023,12,10,135,16.88,139.17,9,8,1,0,54*,4,0,0.0,0.0,0.0,,54,1,0,0,387,0,527,1,0.2644210116486984,0.0,3.7163131606441513,1.2781726029604856,Poor,40,35,527,1,1,0,9,7
2024,10,10,125,15.63,183.82,9,9,0,0,33,3,0,0.0,0.0,0.0,,33,0,0,0,387,0,527,1,0.2994372856060457,0.0,3.7163131606441513,1.2921791125294182,Poor,40,35,527,1,1,0,9,7
2008,9,2,11,11.0,61.11,2,0,0,0,11,0,7,34.57,6.91,30.0,4/21,11,0,4,21,388,0,11,7,0.0061651234743701,0.8337966103760794,3.3059326762135015,1.2955444137554382,Poor,9,2,11,7,0,0,0,1
2013,12,10,161,20.12,137.6,22,2,0,0,43*,0,0,0.0,0.0,0.0,,43,1,0,0,389,0,1083,0,0.3716348308164697,0.0,4.079137509657108,1.4355201717742796,Poor,56,51,1083,0,3,0,0,9
2014,8,8,324,40.5,139.05,27,16,1,0,67,0,0,0.0,0.0,0.0,,67,0,0,0,389,0,1083,0,1.521301000528385,0.0,4.079137509657108,1.8953866391991792,Poor,56,51,1083,0,3,0,0,9
2015,7,7,82,11.71,101.23,4,5,0,0,39,0,0,0.0,0.0,0.0,,39,0,0,0,389,0,1083,0,0.0810446048100924,0.0,4.079137509657108,1.319284081487965,Poor,56,51,1083,0,3,0,0,9
2016,7,7,161,23.0,122.9,19,3,1,0,51,0,0,0.0,0.0,0.0,,51,0,0,0,389,0,1083,0,0.3794457731130181,0.0,4.079137509657108,1.4386445486897745,Poor,56,51,1083,0,3,0,0,9
2017,11,9,229,25.44,144.02,23,9,1,0,95,0,0,0.0,0.0,0.0,,95,0,0,0,389,0,1083,0,0.6995512230859062,0.0,4.079137509657108,1.5666867285508876,Poor,56,51,1083,0,3,0,0,9
2018,4,4,55,13.75,117.02,2,4,0,0,45,0,0,0.0,0.0,0.0,,45,0,0,0,389,0,1083,0,0.0737852589856952,0.0,4.079137509657108,1.3163803431611096,Poor,56,51,1083,0,3,0,0,9
2021,4,4,42,10.5,107.69,5,2,0,0,14,0,0,0.0,0.0,0.0,,14,0,0,0,389,0,1083,0,0.039596617751029,0.0,4.079137509657108,1.3027048866809188,Poor,56,51,1083,0,3,0,0,9
2022,2,1,19,19.0,172.72,1,2,0,0,19,0,0,0.0,0.0,0.0,,19,0,0,0,389,0,1083,0,0.0519869041640287,0.0,4.079137509657108,1.3076610012411625,Poor,56,51,1083,0,3,0,0,9
2023,1,1,10,10.0,90.9,1,0,0,0,10,0,0,0.0,0.0,0.0,,10,0,0,0,389,0,1083,0,0.0075789319610901,0.0,4.079137509657108,1.2898978123777503,Poor,56,51,1083,0,3,0,0,9
2024,1,1,1,1.0,50.0,0,0,0,0,1,0,0,0.0,0.0,0.0,,1,0,0,0,390,0,1,0,4.168829536959827e-05,0.0,3.2211270225032544,1.016201986280933,Poor,1,1,1,0,0,0,0,1
2011,6,5,47,11.75,114.63,4,1,0,0,15*,0,0,0.0,0.0,0.0,,15,1,0,0,391,0,1702,1,0.0527810640933843,0.0,5.2297829494837185,1.670978629482687,Poor,107,96,1702,1,6,0,1,12
2012,16,16,432,27.0,126.31,53,7,2,0,75,0,1,23.0,7.66,18.0,1/23,75,0,1,23,391,0,1702,1,1.2283704784074432,0.1615038613573038,5.2297829494837185,2.1896655530968143,Average,107,96,1702,1,6,0,1,12
2013,16,14,260,20.0,116.59,36,0,1,0,77*,0,0,0.0,0.0,0.0,,77,1,0,0,391,0,1702,1,0.5054855792474439,0.0,5.2297829494837185,1.8520604353632288,Poor,107,96,1702,1,6,0,1,12
2014,3,3,24,8.0,92.3,2,0,0,0,21,0,0,0.0,0.0,0.0,,21,0,0,0,391,0,1702,1,0.0147756656321959,0.0,5.2297829494837185,1.6557764701134137,Poor,107,96,1702,1,6,0,1,12
2015,14,9,157,22.42,157.0,17,6,1,0,54*,0,0,0.0,0.0,0.0,,54,1,0,0,391,0,1702,1,0.460764527943016,0.0,5.2297829494837185,1.8341720148593461,Poor,107,96,1702,1,6,0,1,12
2017,11,10,188,18.8,106.21,21,4,1,0,52,0,0,0.0,0.0,0.0,,52,0,0,0,391,0,1702,1,0.3129862306042583,0.0,5.2297829494837185,1.7750606959829545,Poor,107,96,1702,1,6,0,1,12
2018,14,13,252,25.2,135.48,16,11,0,0,47*,0,0,0.0,0.0,0.0,,47,1,0,0,391,0,1702,1,0.7173323119155026,0.0,5.2297829494837185,1.9367991283457138,Poor,107,96,1702,1,6,0,1,12
2019,13,12,165,41.25,137.5,10,4,0,0,33*,0,0,0.0,0.0,0.0,,33,1,0,0,391,0,1702,1,0.7802876255195418,0.0,5.2297829494837185,1.961981253762147,Poor,107,96,1702,1,6,0,1,12
2020,7,7,130,21.66,119.26,10,4,1,0,66*,0,0,0.0,0.0,0.0,,66,1,0,0,391,0,1702,1,0.2799888482115157,0.0,5.2297829494837185,1.7618617430390562,Poor,107,96,1702,1,6,0,1,12
2021,1,1,15,15.0,107.14,2,0,0,0,15,0,0,0.0,0.0,0.0,,15,0,0,0,391,0,1702,1,0.0200991774692159,0.0,5.2297829494837185,1.6579058748460922,Poor,107,96,1702,1,6,0,1,12
2022,3,3,18,6.0,78.26,4,0,0,0,18,1,0,0.0,0.0,0.0,,18,0,0,0,391,0,1702,1,0.0070470560247595,0.0,5.2297829494837185,1.6526850262735306,Poor,107,96,1702,1,6,0,1,12
2023,3,3,14,4.67,87.5,0,1,0,0,12,0,0,0.0,0.0,0.0,,12,0,0,0,391,0,1702,1,0.004769766232529,0.0,5.2297829494837185,1.6517741103575492,Poor,107,96,1702,1,6,0,1,12
2008,3,2,3,1.5,33.33,0,0,0,0,3,0,0,0.0,0.0,0.0,,3,0,0,0,392,0,4012,0,0.0001250523783821,0.0,7.78716215929375,2.4567056402661995,Average,180,164,4012,0,22,1,14,19
2009,5,4,168,84.0,142.37,17,4,0,1,114*,0,0,0.0,0.0,0.0,,114,1,0,0,392,0,4012,0,1.6751402621248417,0.0,7.78716215929375,3.126711723494777,Average,180,164,4012,0,22,1,14,19
2010,13,13,249,20.75,110.17,27,7,0,0,42*,0,0,0.0,0.0,0.0,,42,1,0,0,392,0,4012,0,0.4745969271262634,0.0,7.78716215929375,2.6464943899755635,Average,180,164,4012,0,22,1,14,19
2011,10,9,246,27.33,108.37,28,6,1,0,59,0,0,0.0,0.0,0.0,,59,0,0,0,392,0,4012,0,0.6074743381051755,0.0,7.78716215929375,2.699645354313977,Average,180,164,4012,0,22,1,14,19
2012,10,9,143,20.42,127.67,12,6,1,0,80*,0,0,0.0,0.0,0.0,,80,1,0,0,392,0,4012,0,0.3108313094515715,0.0,7.78716215929375,2.5809881429711927,Average,180,164,4012,0,22,1,14,19
2013,7,7,136,22.66,99.27,11,3,1,0,66,0,0,0.0,0.0,0.0,,66,0,0,0,392,0,4012,0,0.25507092679239,0.0,7.78716215929375,2.558683989929824,Average,180,164,4012,0,22,1,14,19
2014,16,16,401,30.84,117.94,35,10,2,0,94,0,0,0.0,0.0,0.0,,94,0,0,0,392,0,4012,0,1.216085162740595,0.0,7.78716215929375,2.9430896839247005,Average,180,164,4012,0,22,1,14,19
2015,13,12,225,20.45,122.28,22,7,0,0,40,0,0,0.0,0.0,0.0,,40,0,0,0,392,0,4012,0,0.4691107496486066,0.0,7.78716215929375,2.644299918986695,Average,180,164,4012,0,22,1,14,19
2016,12,11,248,31.0,135.51,17,9,2,0,52,0,0,0.0,0.0,0.0,,52,0,0,0,392,0,4012,0,0.8686180388681881,0.0,7.78716215929375,2.8041028345147248,Average,180,164,4012,0,22,1,14,19
2017,14,13,396,49.5,128.57,28,12,2,0,81*,0,0,0.0,0.0,0.0,,81,1,0,0,392,0,4012,0,2.1012810939428936,0.0,7.78716215929375,3.2971680560515417,Average,180,164,4012,0,22,1,14,19
2018,15,13,284,25.81,115.44,22,5,3,0,62*,0,0,0.0,0.0,0.0,,62,1,0,0,392,0,4012,0,0.7055158695459186,0.0,7.78716215929375,2.738861966851058,Average,180,164,4012,0,22,1,14,19
2019,12,11,344,43.0,130.79,34,6,3,0,83*,0,0,0.0,0.0,0.0,,83,1,0,0,392,0,4012,0,1.613041578829054,0.0,7.78716215929375,3.1018722502013016,Average,180,164,4012,0,22,1,14,19
2020,16,15,425,32.69,127.62,35,18,3,0,83*,0,0,0.0,0.0,0.0,,83,1,0,0,392,0,4012,0,1.4783140865154052,0.0,7.78716215929375,3.0479812533297332,Average,180,164,4012,0,22,1,14,19
2021,8,8,292,48.66,123.72,21,10,3,0,69*,0,0,0.0,0.0,0.0,,69,1,0,0,392,0,4012,0,1.4656794260286332,0.0,7.78716215929375,3.042927389140078,Average,180,164,4012,0,22,1,14,19
2022,6,6,88,14.67,110.0,9,2,0,0,38,3,0,0.0,0.0,0.0,,38,0,0,0,392,0,4012,0,0.1183994256519987,0.0,7.78716215929375,2.5040153895283366,Average,180,164,4012,0,22,1,14,19
2023,10,9,160,17.78,109.58,15,3,1,0,50,3,0,0.0,0.0,0.0,,50,0,0,0,392,0,4012,0,0.2599124959578601,0.0,7.78716215929375,2.5606206175940756,Average,180,164,4012,0,22,1,14,19
2024,1,1,42,42.0,135.48,2,2,0,0,42,4,0,0.0,0.0,0.0,,42,0,0,0,392,0,4012,0,0.1992589755399911,0.0,7.78716215929375,2.5363592094511898,Average,180,164,4012,0,22,1,14,19
2025,3,3,92,46.0,141.53,5,5,0,0,37,0,0,0.0,0.0,0.0,,37,0,0,0,392,0,4012,0,0.4993882158218055,0.0,7.78716215929375,2.6564109054438636,Average,180,164,4012,0,22,1,14,19
2026,6,2,70,35.0,142.85,8,2,0,0,45,4,0,0.0,0.0,0.0,,45,0,0,0,392,0,4012,0,0.2918034709348643,0.0,7.78716215929375,2.573377007572121,Average,180,164,4012,0,22,1,14,19
2025,1,1,1,1.0,25.0,0,0,0,0,1,2,0,0.0,0.0,0.0,,1,0,0,0,393,0,1,0,2.0844147688967967e-05,0.0,3.2211270225032544,1.016193648621869,Poor,1,1,1,0,0,0,2,1
2008,9,7,104,26.0,122.35,16,0,0,0,39,0,0,0.0,0.0,0.0,,39,0,0,0,394,0,1686,0,0.2758384382956997,0.0,4.7825438534642934,1.6191087886665063,Poor,96,84,1686,0,7,0,0,9
2010,13,11,237,26.33,127.41,23,5,2,0,75*,0,0,0.0,0.0,0.0,,75,1,0,0,394,0,1686,0,0.6628982082526719,0.0,4.7825438534642934,1.7739326964944713,Poor,96,84,1686,0,7,0,0,9
2011,15,14,359,51.28,110.46,26,14,1,0,61*,0,0,0.0,0.0,0.0,,61,1,0,0,394,0,1686,0,1.6954759283701235,0.0,4.7825438534642934,2.186963784128421,Average,96,84,1686,0,7,0,0,9
2012,16,15,260,26.0,105.69,21,3,1,0,59,0,0,0.0,0.0,0.0,,59,0,0,0,394,0,1686,0,0.5956960470405839,0.0,4.7825438534642934,1.747051832036517,Poor,96,84,1686,0,7,0,0,9
2013,10,9,146,18.25,104.28,12,1,0,0,33,0,0,0.0,0.0,0.0,,33,0,0,0,394,0,1686,0,0.2316652379438268,0.0,4.7825438534642934,1.6014395085434263,Poor,96,84,1686,0,7,0,0,9
2014,8,8,152,30.4,128.81,14,4,1,0,61*,0,0,0.0,0.0,0.0,,61,1,0,0,394,0,1686,0,0.4962618338931103,0.0,4.7825438534642934,1.707278146817301,Poor,96,84,1686,0,7,0,0,9
2015,5,3,57,28.5,101.78,8,1,0,0,32,0,0,0.0,0.0,0.0,,32,0,0,0,394,0,1686,0,0.1378561947927037,0.0,4.7825438534642934,1.5639158913205007,Poor,96,84,1686,0,7,0,0,9
2017,15,13,324,32.4,137.28,31,11,2,0,60,0,0,0.0,0.0,0.0,,60,0,0,0,394,0,1686,0,1.2015488032542074,0.0,4.7825438534642934,1.9893929342796253,Poor,96,84,1686,0,7,0,0,9
2018,5,4,47,15.66,106.81,4,1,0,0,35,0,0,0.0,0.0,0.0,,35,0,0,0,394,0,1686,0,0.0655459187430844,0.0,4.7825438534642934,1.5349917809295772,Poor,96,84,1686,0,7,0,0,9
2008,16,5,35,35.0,152.17,2,3,0,0,15*,0,17,26.05,7.38,21.17,3/31,15,1,3,31,395,0,99,33,0.1554208406661229,2.516079409749188,2.9986602736474866,1.7629947535404809,Poor,40,15,99,33,0,0,0,5
2009,7,3,13,6.5,185.71,0,2,0,0,7,0,5,34.4,10.11,20.4,3/31,7,0,3,31,395,0,99,33,0.0130838670995228,0.4090721551221632,2.9986602736474866,1.0739577884147704,Poor,40,15,99,33,0,0,0,5
2010,3,1,2,2.0,33.33,0,0,0,0,2,0,1,92.0,11.5,48.0,3/31,2,0,3,31,395,0,99,33,0.000111157669673,0.0268939038899921,2.9986602736474866,0.9541152293930218,Poor,40,15,99,33,0,0,0,5
2012,6,1,4,4.0,50.0,0,0,0,0,4,0,3,69.0,8.62,48.0,3/31,4,0,3,31,395,0,99,33,0.0006670127159083,0.1435173515415237,2.9986602736474866,0.989324605671766,Poor,40,15,99,33,0,0,0,5
2013,8,5,45,11.25,180.0,4,3,0,0,42,0,7,36.57,9.14,24.0,3/31,42,0,3,31,395,0,99,33,0.0759769168649988,0.5958904101798166,2.9986602736474866,1.1551604847570542,Poor,40,15,99,33,0,0,0,5
2013,7,7,125,17.85,97.65,11,1,0,0,49,0,0,0.0,0.0,0.0,,49,0,0,0,396,0,125,0,0.1816622151271229,0.0,3.28473126278594,1.108915749847988,Poor,7,7,125,0,0,0,0,1
2010,10,10,218,21.8,122.47,27,6,1,0,75,0,0,0.0,0.0,0.0,,75,0,0,0,397,0,798,0,0.4852737833494809,0.0,3.332021769262381,1.2452793534152455,Poor,39,39,798,0,4,0,0,6
2011,5,5,72,14.4,80.89,8,0,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,397,0,798,0,0.0699252372357226,0.0,3.332021769262381,1.0791399351358815,Poor,39,39,798,0,4,0,0,6
2012,7,7,213,30.42,133.12,16,10,1,0,89,0,0,0.0,0.0,0.0,,89,0,0,0,397,0,798,0,0.7191611966979216,0.0,3.332021769262381,1.3388343186610667,Poor,39,39,798,0,4,0,0,6
2013,14,14,255,19.61,108.05,36,6,2,0,92,0,0,0.0,0.0,0.0,,92,0,0,0,397,0,798,0,0.4504915712811258,0.0,3.332021769262381,1.2313664686018164,Poor,39,39,798,0,4,0,0,6
2014,1,1,3,3.0,33.33,0,0,0,0,3,0,0,0.0,0.0,0.0,,3,0,0,0,397,0,798,0,0.0002501047559306,0.0,3.332021769262381,1.051269882171835,Poor,39,39,798,0,4,0,0,6
2015,2,2,37,18.5,123.33,6,1,0,0,20,0,0,0.0,0.0,0.0,,20,0,0,0,397,0,798,0,0.0703860037769762,0.0,3.332021769262381,1.0793242417521987,Poor,39,39,798,0,4,0,0,6
2014,1,1,1,1.0,50.0,0,0,0,0,1,0,2,16.0,8.0,12.0,3/34,1,0,3,34,398,0,1,2,4.168829536959827e-05,0.4445898460598022,3.2211270225032544,1.1495789399654968,Poor,1,1,1,2,0,0,0,1
2021,2,2,0,0.0,0.0,0,0,0,0,0*,0,2,22.5,7.5,18.0,2/28,0,1,2,28,399,0,192,45,8.337658905498946e-31,0.3372296314144437,3.36370056944842,1.162332601673239,Poor,48,26,192,45,0,0,25,6
2022,8,3,9,9.0,128.57,0,1,0,0,8*,3,7,39.14,8.56,27.42,25/3,8,1,25,3,399,0,192,45,0.0086829797443588,0.5944878271067807,3.36370056944842,1.2429832521980329,Poor,48,26,192,45,0,0,25,6
2023,8,6,39,13.0,90.69,4,0,0,0,17*,3,10,26.7,9.88,16.2,16/2,17,1,16,2,399,0,192,45,0.0383364139508293,1.0786270469570027,3.36370056944842,1.4000863916785846,Poor,48,26,192,45,0,0,25,6
2024,3,2,18,18.0,138.46,1,1,0,0,17,6,1,129.0,12.9,60.0,45/1,17,0,45,1,399,0,192,45,0.0374036050108554,0.0170985820078024,3.36370056944842,1.0812547289366667,Poor,48,26,192,45,0,0,25,6
2025,14,8,75,18.75,119.04,3,4,0,0,34*,6,16,27.12,9.2,17.68,17/3,34,1,17,3,399,0,192,45,0.1395724101828254,1.8246601279513397,3.36370056944842,1.6643907142053798,Poor,48,26,192,45,0,0,25,6
2026,13,5,51,12.75,113.33,1,3,0,0,20,7,9,53.66,10.2,31.55,33/2,20,0,33,2,399,0,192,45,0.0614425701821661,0.4678764452214307,3.36370056944842,1.2261036738244304,Poor,48,26,192,45,0,0,25,6
2016,7,5,146,36.5,135.18,13,4,1,0,52,0,8,24.25,8.43,17.25,4/15,52,0,4,15,400,0,2242,46,0.6006234533176101,1.11349989796833,5.450620523288117,2.2938343056736,Average,122,108,2242,46,10,1,14,11
2017,5,3,17,5.66,70.83,1,0,0,0,9,0,2,55.0,10.47,31.5,4/15,9,0,4,15,400,0,2242,46,0.0056823335052046,0.0988234789227342,5.450620523288117,1.7514549325773385,Poor,122,108,2242,46,10,1,14,11
2018,7,7,99,24.75,130.26,6,4,0,0,29*,0,3,40.0,10.9,22.0,4/15,29,1,4,15,400,0,2242,46,0.2661126967534771,0.1957826843156244,5.450620523288117,1.8847148393612547,Poor,122,108,2242,46,10,1,14,11
2019,10,10,211,52.75,135.25,14,10,0,0,46*,0,2,72.5,8.7,50.0,4/15,46,1,4,15,400,0,2242,46,1.2551230845355963,0.0902219585082775,5.450620523288117,2.2486507763679624,Average,122,108,2242,46,10,1,14,11
2020,17,17,352,25.14,148.52,31,16,3,0,65,0,13,21.76,9.53,13.69,4/15,65,0,4,15,400,0,2242,46,1.0958143963561144,1.783738033590846,5.450620523288117,2.692982123176609,Average,122,108,2242,46,10,1,14,11
2021,10,7,89,22.25,123.61,11,1,0,0,27*,0,2,58.5,10.47,33.5,4/15,27,1,4,15,400,0,2242,46,0.204088133008727,0.0929109630907608,5.450620523288117,1.829043497551567,Poor,122,108,2242,46,10,1,14,11
2022,11,10,156,19.5,147.16,7,13,0,0,38*,4,4,19.75,11.28,10.5,23/3,38,1,23,3,400,0,2242,46,0.3732442391157033,0.5108851798260496,5.450620523288117,2.0220982048218894,Average,122,108,2242,46,10,1,14,11
2023,15,15,408,31.38,150.0,28,27,3,0,89*,4,5,20.0,9.23,13.0,20/2,89,1,20,2,400,0,2242,46,1.601210707758146,0.770686621634955,5.450620523288117,2.591225224252411,Average,122,108,2242,46,10,1,14,11
2024,14,14,388,32.33,147.52,39,16,2,1,124*,4,4,31.5,9.0,21.0,3/1,124,1,3,1,400,0,2242,46,1.542881097025007,0.4014638460584908,5.450620523288117,2.457126547420315,Average,122,108,2242,46,10,1,14,11
2025,13,11,160,26.67,186.04,8,15,0,0,44*,1,1,175.0,12.35,85.0,14/1,44,1,14,1,400,0,2242,46,0.6619016344741945,0.0131654136813332,5.450620523288117,1.9882452331557239,Poor,122,108,2242,46,10,1,14,11
